Utilizzazione;Popolazione media in coda;Popolazione media nel centro;Tempo medio di servizio;Tempo medio di attesa;Tempo medio di risposta;Tempo medio di interarrivo;Numero arrivi macchine;Numero abbandoni;Probabilità abbandono
0,917220018039272;7,150107292845025;8,067327310884302;122,402989853961245;954,181650212709997;1076,584640066671909;131,495142861250031;1024,000000000000000;0,000000000000000;0,000000000000000
0,921114047806159;8,089009738464448;9,010123786270601;117,638832520637465;1027,909072051657631;1145,547904572294101;127,475370384979087;1024,000000000000000;0,000000000000000;0,000000000000000
0,942764972219232;9,908960042807182;10,851725015026405;119,929626865674749;1255,546815505063023;1375,476442370736322;126,991561506214239;1024,000000000000000;0,000000000000000;0,000000000000000
0,941653014076169;10,946790721360056;11,888443735436217;119,275896965538294;1381,137844158858115;1500,413741124395301;125,737246764666253;1024,000000000000000;0,000000000000000;0,000000000000000
0,943376903161888;11,521832331584829;12,465209234746707;118,689309754267242;1443,358947976597847;1562,048257730863952;125,458627080850960;1024,000000000000000;0,000000000000000;0,000000000000000
0,942411649613387;11,926789705951663;12,869201355565043;118,998273625821639;1501,752552907612426;1620,750826533433155;125,474570421928462;1024,000000000000000;0,000000000000000;0,000000000000000
0,940785796987003;11,670039127035325;12,610824924022323;118,256618758880066;1464,103220853733319;1582,359839612612632;125,370222323386812;1024,000000000000000;0,000000000000000;0,000000000000000
0,945359256439789;11,493703728653935;12,439062985093722;118,473971372799156;1438,537287247671429;1557,011258620470016;125,210473209217909;1024,000000000000000;0,000000000000000;0,000000000000000
0,946533707863113;11,344506459927018;12,291040167790129;118,690776878031059;1420,786999374608740;1539,477776252639387;125,350333563727133;1024,000000000000000;0,000000000000000;0,000000000000000
0,949650214271855;12,037085463022370;12,986735677294222;119,178442301098684;1509,619257673143920;1628,797699974241823;125,021916227761196;1024,000000000000000;0,000000000000000;0,000000000000000
0,950577906856731;12,333318502404888;13,283896409261617;118,893378968090019;1540,488864495202279;1659,382243463291616;125,022499643183110;1024,000000000000000;0,000000000000000;0,000000000000000
0,953119388462835;12,836513749992115;13,789633138454949;119,101651955372688;1601,548423922857637;1720,650075878229927;124,713754342455928;1024,000000000000000;0,000000000000000;0,000000000000000
0,952826787145333;12,638160584820524;13,590987371965856;118,932863535232755;1575,525807831706061;1694,458671366938461;124,695160766472469;1024,000000000000000;0,000000000000000;0,000000000000000
0,953485303252331;12,368741009950401;13,322226313202732;118,922926202863337;1541,189094370148496;1660,112020573011478;124,694518815929769;1024,000000000000000;0,000000000000000;0,000000000000000
0,955717373351163;12,325445849354498;13,281163222705660;119,192887066334279;1535,788682273194354;1654,981569339528278;124,558181960686198;1024,000000000000000;0,000000000000000;0,000000000000000
0,954876692895022;12,507752584792396;13,462629277687418;119,497708725617343;1565,238758708444948;1684,736467434061979;124,761691860020804;1024,000000000000000;0,000000000000000;0,000000000000000
0,955491054043049;12,794834959945060;13,750326013988110;119,529362710543950;1600,353187890890467;1719,882550601434104;124,630216457088324;1024,000000000000000;0,000000000000000;0,000000000000000
0,956753231299649;13,890344125807539;14,847097357107188;119,598087021539001;1734,448244679907930;1854,046331701446434;124,873114644415764;1024,000000000000000;0,000000000000000;0,000000000000000
