Utilizzazione;Popolazione media in coda;Popolazione media nel centro;Tempo medio di servizio;Tempo medio di attesa;Tempo medio di risposta;Tempo medio di interarrivo;Numero arrivi macchine;Numero abbandoni;Probabilità abbandono
0,816564249734795;0,842639392181230;6,558589140324801;1795,243469128351762;264,652932985449695;2059,896402113802196;285,551652510352767;1024,000000000000000;84,000000000000000;0,082031250000000
0,795345366139076;0,757889227672165;6,325306790645687;1739,075733305991889;236,852677496933609;1975,928410802922144;289,868889210865973;1024,000000000000000;69,500000000000000;0,067871093750000
0,796120036165884;0,761764621612094;6,334604874773272;1753,084109113862723;239,722565998403439;1992,806675112262838;291,370583112795146;1024,000000000000000;71,666666666666671;0,069986979166667
0,783572103994997;0,726033626022534;6,211038353987505;1724,365821243055279;228,331227140872215;1952,697048383924994;293,516916524593341;1024,000000000000000;66,000000000000000;0,064453125000000
0,793787935448959;0,764218408654609;6,320733956797318;1749,106974914803459;240,673920147900560;1989,780895062702257;292,701104207604544;1024,000000000000000;70,599999999999994;0,068945312500000
0,804006901980780;0,809525697017572;6,437574010883026;1767,570584474924544;254,216040020502902;2021,786624495425940;289,989715943165038;1024,000000000000000;77,000000000000000;0,075195312500000
0,809979438562920;0,830235451264958;6,500091521205396;1779,950972358906938;260,603239139036702;2040,554211497942333;289,326424354656240;1024,000000000000000;79,142857142857139;0,077287946428571
0,812260476410419;0,834137453907523;6,519960788780453;1787,752711873859653;262,246940785487880;2049,999652659346339;290,322991116602395;1024,000000000000000;77,875000000000000;0,076049804687500
0,814813650699719;0,842935906498507;6,546631461396534;1792,502588718186871;264,880308950645372;2057,382897668830992;290,236194910603501;1024,000000000000000;77,444444444444443;0,075629340277778
0,817753992530393;0,857085048355655;6,581362996068401;1796,883707361578217;268,982201023913603;2065,865908385490911;289,555303023087276;1024,000000000000000;78,500000000000000;0,076660156250000
0,819055569842416;0,869789618960273;6,603178607857185;1801,093554563964744;273,206867706942660;2074,300422270906438;289,584615058992654;1024,000000000000000;79,545454545454547;0,077681107954545
0,818478973723577;0,879574817495582;6,608927633560617;1800,406548421757634;276,384169345840178;2076,790717767597016;289,320702390037468;1024,000000000000000;80,750000000000000;0,078857421875000
0,816475012707111;0,873825056355125;6,589150145304898;1799,134454461589485;275,033568658895831;2074,168023120484577;289,894635990448080;1024,000000000000000;80,230769230769226;0,078350360576923
0,819536560815167;0,888299391649164;6,625055317355332;1805,665002107115470;279,554145111706646;2085,219147218821490;289,773648326831449;1024,000000000000000;80,785714285714278;0,078892299107143
0,821348541112487;0,899063800806597;6,648503588594006;1811,140697443236604;283,207772782398877;2094,348470225635083;289,491225743597852;1024,000000000000000;82,399999999999991;0,080468750000000
0,818969820769994;0,881356938100073;6,614145683490029;1804,555255718212948;277,479889852930455;2082,035145571142948;290,101297051325105;1024,000000000000000;79,812499999999986;0,077941894531250
0,818819732808590;0,878670809384413;6,610408939044539;1802,213234861798128;276,337407371522886;2078,550642233320559;289,852783113766407;1024,000000000000000;79,823529411764696;0,077952665441176
0,816773215054611;0,879957319178738;6,597369824561016;1801,353184828252779;277,339015911546255;2078,692200739798409;290,236852701511054;1024,000000000000000;80,166666666666657;0,078287760416667
0,815984997587672;0,869065991452674;6,580960974566379;1792,650300705130576;273,067368678042953;2065,717669383172961;289,628505848917939;1024,000000000000000;78,526315789473671;0,076685855263158
0,814274018943887;0,857961274521819;6,557879407129025;1789,257063331940572;269,609672435876519;2058,866735767816408;289,998158178288350;1024,000000000000000;77,399999999999991;0,075585937500000
0,812810135853974;0,851354575030585;6,541025526008402;1788,826890587501339;267,887468534580989;2056,714359122081532;290,361853492177943;1024,000000000000000;77,714285714285708;0,075892857142857
0,812392797074022;0,847680604621592;6,534430184139746;1789,476872345212769;266,937101321060311;2056,413973666272341;290,836891586142144;1024,000000000000000;77,227272727272720;0,075417258522727
0,812131683119022;0,846028965259993;6,530950747093144;1789,379507211332566;266,477501381771390;2055,857008593103274;290,815269365657343;1024,000000000000000;77,478260869565204;0,075662364130435
0,812623668846244;0,851501639424061;6,539867321347769;1789,548840513622054;268,037475525375953;2057,586316038997211;290,515588604795198;1024,000000000000000;77,916666666666657;0,076090494791667
0,813776987947115;0,856757460855446;6,553196376485251;1791,448298004895605;269,577820588986128;2061,026118593881165;290,273716802361605;1024,000000000000000;78,439999999999998;0,076601562500000
0,813782076387199;0,854212768124169;6,550687302834563;1792,164254669944057;268,869966130820330;2061,034220800763705;290,457540962636074;1024,000000000000000;78,423076923076920;0,076585036057692
0,812757118964574;0,851376362137260;6,540676194889279;1793,727249093888304;268,512776438727940;2062,240025532615618;291,057611482528500;1024,000000000000000;78,370370370370367;0,076533564814815
0,811829516644428;0,851739071575522;6,534545688086518;1794,215083058794335;269,020464496465479;2063,235547555259473;291,318570168225051;1024,000000000000000;78,857142857142847;0,077008928571429
0,812869659631305;0,849928143660396;6,540015761079527;1797,398790629861651;268,565129364048005;2065,963919993909258;291,793002366382325;1024,000000000000000;77,827586206896541;0,076003502155172
0,813451744490233;0,853205376068638;6,547367587500268;1798,325091874483178;269,538563675866328;2067,863655550348994;291,665039175653533;1024,000000000000000;78,266666666666652;0,076432291666667
0,813203551324166;0,850270812918182;6,542695672187344;1798,411124876444546;268,694967910149160;2067,106092786593308;291,822440329390361;1024,000000000000000;77,967741935483858;0,076140372983871
0,814197203069736;0,853963712122659;6,553344133610813;1802,338346390044535;270,142735493293173;2072,481081883337538;291,954968190488273;1024,000000000000000;78,343749999999986;0,076507568359375
0,814190445049542;0,851708936558789;6,551042051905582;1801,524799993537044;269,317702264407956;2070,842502257944943;291,877381601731543;1024,000000000000000;78,333333333333314;0,076497395833333
0,814002392269695;0,849818597178656;6,547835343066518;1803,172880003940463;269,004755701631382;2072,177635705571902;292,275325104415742;1024,000000000000000;77,970588235294102;0,076143152573529
0,813118617668876;0,850736496414193;6,542566820096325;1801,425987845420195;269,327028868984485;2070,753016714404566;292,144548075691773;1024,000000000000000;78,628571428571419;0,076785714285714
0,813264174700140;0,852548818491199;6,545398041392178;1799,581336934216779;269,552022818080786;2069,133359752297110;291,933204775339789;1024,000000000000000;78,111111111111100;0,076280381944444
0,813617354709924;0,852672705800599;6,547994188770069;1800,702452936349573;269,640140607401520;2070,342593543750809;291,939755821327367;1024,000000000000000;78,297297297297291;0,076462204391892
0,813578680862340;0,854178006796962;6,549228772833340;1801,106906838960640;270,193223663801803;2071,300130502761931;291,850911978149838;1024,000000000000000;78,815789473684205;0,076968544407895
0,813568304809785;0,854138415732376;6,549116549400868;1800,441110236077293;270,083071460696203;2070,524181696773212;291,746912379590697;1024,000000000000000;78,871794871794862;0,077023237179487
0,813956243484783;0,854803515823593;6,552497220217069;1800,983605379293522;270,244102626910262;2071,227708006203557;291,589556829050650;1024,000000000000000;79,024999999999991;0,077172851562500
0,814795578477777;0,861427002825994;6,564996052170433;1801,728094173193767;272,125482061076639;2073,853576234270349;291,257836705108957;1024,000000000000000;79,707317073170728;0,077839176829268
0,815281458891177;0,862244672263980;6,569214884502217;1803,137867493378508;272,435040843373713;2075,572908336752334;291,294908955820745;1024,000000000000000;79,809523809523810;0,077938988095238
0,815612529394315;0,865046084170543;6,574333789930746;1804,139529440878505;273,365623975651943;2077,505153416530447;291,293775691931046;1024,000000000000000;79,906976744186053;0,078034156976744
0,816435459493932;0,867052338001574;6,582100554459096;1806,893572816865117;274,148648522823464;2081,042221339688695;291,431409741424432;1024,000000000000000;79,863636363636374;0,077991832386364
0,816869396822327;0,871878843025083;6,589964620781369;1808,065227020978455;275,713370444211250;2083,778597465189705;291,155075781127834;1024,000000000000000;81,000000000000014;0,079101562500000
0,816998364721141;0,870059238765577;6,589047791813563;1808,245516893663307;275,123089634540008;2083,368606528203145;291,232730827261491;1024,000000000000000;80,739130434782624;0,078846807065217
0,816835888289285;0,871796007754339;6,589647225779335;1808,554827530504554;275,784049777381256;2084,338877307885468;291,380280769774288;1024,000000000000000;80,489361702127681;0,078602892287234
0,816351777240689;0,870399527980752;6,584861968665570;1808,017748912921661;275,419083851379582;2083,436832764301016;291,532135313340063;1024,000000000000000;80,375000000000014;0,078491210937500
0,816110945211220;0,870652803673011;6,583429420151548;1807,313979116383962;275,471887865528743;2082,785866981912477;291,406744384846832;1024,000000000000000;80,714285714285722;0,078822544642857
0,815787887436885;0,868397678522604;6,578912890580796;1806,603580886414193;274,758546580096890;2081,362127466511083;291,412389130343399;1024,000000000000000;80,580000000000013;0,078691406250000
0,816228673682598;0,867950465456960;6,581551181235144;1808,350883152454799;274,727634098469821;2083,078517250924506;291,624776638916273;1024,000000000000000;80,431372549019613;0,078546262254902
0,815301570968071;0,863183601332943;6,570294598109437;1807,456962493143465;273,352304415390449;2080,809266908534028;291,875784338155540;1024,000000000000000;80,115384615384627;0,078237680288462
0,815439913386686;0,864918178119778;6,572997571826580;1807,892516130903459;273,923403672523079;2081,815919803426823;291,927293416293651;1024,000000000000000;80,018867924528308;0,078143425707547
0,815909176862900;0,867171486236821;6,578535724277119;1808,384851580449322;274,545543398492441;2082,930394978941877;291,740979290802045;1024,000000000000000;80,481481481481481;0,078595196759259
0,816027810928589;0,866461665220546;6,578656341720669;1807,003031422392723;274,084677830488090;2081,087709252880813;291,565847226661504;1024,000000000000000;80,145454545454541;0,078267045454545
0,815515392616577;0,868781501561071;6,577389249877113;1807,093761296208413;275,040308402689050;2082,134069698897292;291,542569462651159;1024,000000000000000;80,892857142857139;0,078996930803571
0,815090196604180;0,867697921832591;6,573329298061852;1807,477515484015839;274,890090485781343;2082,367605969797296;291,773864954750081;1024,000000000000000;80,701754385964904;0,078810307017544
0,815282168965512;0,867637188731030;6,574612371489615;1808,116883756621974;274,902543900214425;2083,019427656836342;291,828607828696761;1024,000000000000000;80,758620689655160;0,078865840517241
0,815227463786168;0,868087142509411;6,574679389012590;1808,170091433182961;275,072340207321190;2083,242431640504037;291,771409177112332;1024,000000000000000;81,016949152542367;0,079118114406780
0,815073977396557;0,867811523443302;6,573329365219198;1807,607112362824864;274,951196808848863;2082,558309171673500;291,684251022078740;1024,000000000000000;81,149999999999991;0,079248046875000
0,815272047467235;0,869117177955516;6,576021510226159;1807,498047541151209;275,274905209677797;2082,772952750828608;291,618145139413002;1024,000000000000000;81,196721311475400;0,079293673155738
0,814422837823180;0,866009911985314;6,566969776747575;1806,009151659639883;274,340562258532373;2080,349713918171801;291,752681302852579;1024,000000000000000;80,887096774193537;0,078991305443548
0,814538418810170;0,866966410429247;6,568735342100438;1804,407232577130117;274,344378551725185;2078,751611128855075;291,496198541900696;1024,000000000000000;80,809523809523796;0,078915550595238
0,814547507928967;0,866448735921216;6,568281291423989;1803,140193946409227;273,992756635986666;2077,132950582395551;291,351965209712773;1024,000000000000000;80,562499999999986;0,078674316406250
0,814644377936938;0,866988487812639;6,569499133371206;1802,167213301029733;273,977323856657961;2076,144537157687409;291,182431342624511;1024,000000000000000;80,492307692307676;0,078605769230769
0,814323581565137;0,863718124481395;6,563983195437352;1801,793716733784095;272,983464473178515;2074,777181206962268;291,382680884564309;1024,000000000000000;80,045454545454533;0,078169389204545
0,814090210231967;0,862551547827518;6,561183019451287;1801,154610623586905;272,597904339673619;2073,752514963260182;291,371796672516211;1024,000000000000000;79,970149253731336;0,078095848880597
0,813847460763075;0,861191422988149;6,558123648329676;1801,634000659978255;272,308608377132543;2073,942609037110287;291,549117733291098;1024,000000000000000;79,897058823529406;0,078024471507353
0,814186785301633;0,861878778230499;6,561186275341927;1802,152342572667067;272,490466046718723;2074,642808619385050;291,521231219324306;1024,000000000000000;79,884057971014485;0,078011775362319
0,813466269885248;0,858041837748601;6,552305726945338;1801,629690909229566;271,396762607184655;2073,026453516413312;291,793369759509460;1024,000000000000000;79,685714285714283;0,077818080357143
0,813335493487026;0,858330795367134;6,551679249776314;1801,735193162774749;271,551016097439117;2073,286209260213127;291,798955232069488;1024,000000000000000;79,859154929577457;0,077987455985915
0,813886580651838;0,862741935292302;6,559947999855172;1802,143253177530369;272,788020523247781;2074,931273700777638;291,531233066655545;1024,000000000000000;80,305555555555543;0,078423394097222
0,813342719788523;0,861095594718331;6,554494633237991;1800,781442842016986;272,247233655974355;2073,028676497991000;291,560122030329069;1024,000000000000000;80,164383561643817;0,078285530821918
0,813476481252430;0,859959000225989;6,554294368993000;1800,646377118142254;271,831097218442380;2072,477474336584237;291,589863864505958;1024,000000000000000;79,824324324324309;0,077953441722973
